hour_ts,hour_of_day,day_of_week,is_business_hour,campaign_id,impressions,clicks,ctr,spend,viewable_impressions,video_q100
2025-09-18 18:00:00,18,3,0,6,2524,19,0.0078,7063,1766,528
2025-09-18 18:00:00,18,3,0,7,1109,5,0.005,2923,883,396
2025-09-18 18:00:00,18,3,0,8,3617,20,0.0056,10577,2654,959
2025-09-18 18:00:00,18,3,0,9,5172,27,0.0053,21584,4519,2268
2025-09-18 18:00:00,18,3,0,10,2696,22,0.0083,7585,1927,602
2025-09-18 18:00:00,18,3,0,11,3654,20,0.0057,10694,2709,978
2025-09-18 18:00:00,18,3,0,12,5369,29,0.0055,22484,4870,2444
2025-09-18 18:00:00,18,3,0,13,2680,22,0.0082,7536,1904,595
2025-09-18 18:00:00,18,3,0,14,993,4,0.0044,2591,708,318
2025-09-18 19:00:00,19,3,0,1,5038,20,0.0041,7943,4789,2327
2025-09-18 19:00:00,19,3,0,2,4805,21,0.0045,21807,3601,2233
2025-09-18 19:00:00,19,3,0,3,6866,11,0.0016,23454,6249,3122
2025-09-18 19:00:00,19,3,0,4,4956,19,0.004,7802,4635,2252
2025-09-18 19:00:00,19,3,0,5,4941,22,0.0047,22476,3808,2361
2025-09-18 19:00:00,19,3,0,6,5891,8,0.0014,19859,4600,2329
2025-09-18 19:00:00,19,3,0,7,6623,120,0.0182,17228,5201,2439
2025-09-18 19:00:00,19,3,0,8,4420,15,0.0036,6889,3687,1791
2025-09-18 19:00:00,19,3,0,9,5545,28,0.0052,25476,4796,2974
2025-09-18 19:00:00,19,3,0,10,6292,9,0.0015,21327,5248,2622
2025-09-18 19:00:00,19,3,0,11,4466,16,0.0036,6966,3763,1828
2025-09-18 19:00:00,19,3,0,12,5756,31,0.0054,26537,5167,3204
2025-09-18 19:00:00,19,3,0,13,6255,9,0.0015,21191,5187,2591
2025-09-18 19:00:00,19,3,0,14,5932,96,0.0163,15281,4172,1956
2025-09-18 20:00:00,20,3,0,1,5867,59,0.0101,25988,5532,2027
2025-09-18 20:00:00,20,3,0,2,1640,21,0.013,4105,1168,832
2025-09-18 20:00:00,20,3,0,3,2333,17,0.0074,8312,1975,854
2025-09-18 20:00:00,20,3,0,4,5773,57,0.01,25534,5356,1962
2025-09-18 20:00:00,20,3,0,5,1686,22,0.0133,4229,1235,880
2025-09-18 20:00:00,20,3,0,6,2001,12,0.0064,7035,1453,645
2025-09-18 20:00:00,20,3,0,7,6160,119,0.0194,9125,4861,1896
2025-09-18 20:00:00,20,3,0,8,5149,45,0.0089,22546,4261,1561
2025-09-18 20:00:00,20,3,0,9,1893,28,0.015,4796,1556,1109
2025-09-18 20:00:00,20,3,0,10,2138,14,0.0068,7558,1658,717
2025-09-18 20:00:00,20,3,0,11,5202,46,0.009,22798,4349,1593
2025-09-18 20:00:00,20,3,0,12,1964,30,0.0155,4994,1676,1194
2025-09-18 20:00:00,20,3,0,13,2125,14,0.0068,7509,1639,709
2025-09-18 20:00:00,20,3,0,14,5518,95,0.0173,8095,3900,1522
2025-09-18 21:00:00,21,3,0,1,3797,3,0.001,9747,3106,800
2025-09-18 21:00:00,21,3,0,2,4771,21,0.0045,8686,3339,1291
2025-09-18 21:00:00,21,3,0,3,6930,12,0.0018,10927,6437,2480
2025-09-18 21:00:00,21,3,0,4,3737,3,0.001,9579,3008,775
2025-09-18 21:00:00,21,3,0,5,4908,22,0.0046,8956,3507,1366
2025-09-18 21:00:00,21,3,0,6,5946,9,0.0015,9253,4739,1826
2025-09-18 21:00:00,21,3,0,7,7722,36,0.0047,13347,6703,3508
2025-09-18 21:00:00,21,3,0,8,3334,3,0.0009,8460,2394,622
2025-09-18 21:00:00,21,3,0,9,5507,28,0.0052,10151,4415,1720
2025-09-18 21:00:00,21,3,0,10,6353,10,0.0016,9940,5410,2084
2025-09-18 21:00:00,21,3,0,11,3368,3,0.0009,8554,2443,629
2025-09-18 21:00:00,21,3,0,12,5714,30,0.0054,10568,4753,1852
2025-09-18 21:00:00,21,3,0,13,6316,10,0.0016,9877,5347,2060
2025-09-18 21:00:00,21,3,0,14,6919,29,0.0042,11843,5381,2816
2025-09-18 22:00:00,22,3,0,1,5299,6,0.0013,17624,4947,1595
2025-09-18 22:00:00,22,3,0,2,5383,6,0.0012,10190,3880,1137
2025-09-18 22:00:00,22,3,0,3,5707,81,0.0144,18242,4587,1587
2025-09-18 22:00:00,22,3,0,4,5215,6,0.0013,17319,4792,1545
2025-09-18 22:00:00,22,3,0,5,5537,7,0.0013,10506,4105,1203
2025-09-18 22:00:00,22,3,0,6,4896,60,0.0123,15444,3427,1168
2025-09-18 22:00:00,22,3,0,7,5965,15,0.0026,16319,5076,2387
2025-09-18 22:00:00,22,3,0,8,4653,5,0.0012,15298,3814,1234
2025-09-18 22:00:00,22,3,0,9,6213,8,0.0014,11907,5169,1515
2025-09-18 22:00:00,22,3,0,10,5232,68,0.0132,16595,3856,1333
2025-09-18 22:00:00,22,3,0,11,4701,5,0.0012,15469,3893,1255
2025-09-18 22:00:00,22,3,0,12,6445,9,0.0015,12394,5562,1630
2025-09-18 22:00:00,22,3,0,13,5202,68,0.0131,16492,3811,1318
2025-09-18 22:00:00,22,3,0,14,5346,12,0.0023,14484,4076,1917
2025-09-18 23:00:00,23,3,0,1,3798,42,0.0113,13912,3578,1389
2025-09-18 23:00:00,23,3,0,2,6848,81,0.012,14780,4876,2016
2025-09-18 23:00:00,23,3,0,3,2169,24,0.0112,3238,1703,655
2025-09-18 23:00:00,23,3,0,4,3738,41,0.0111,13672,3466,1345
2025-09-18 23:00:00,23,3,0,5,7045,86,0.0123,15241,5161,2134
2025-09-18 23:00:00,23,3,0,6,1861,17,0.0096,2741,1302,493
2025-09-18 23:00:00,23,3,0,7,6696,9,0.0014,23605,5528,1726
2025-09-18 23:00:00,23,3,0,8,3335,32,0.0099,12076,2759,1071
2025-09-18 23:00:00,23,3,0,9,7905,109,0.0138,17274,6498,2686
2025-09-18 23:00:00,23,3,0,10,1989,20,0.0103,2946,1432,551
2025-09-18 23:00:00,23,3,0,11,3370,33,0.01,12213,2817,1093
2025-09-18 23:00:00,23,3,0,12,8198,117,0.0143,17975,6989,2889
2025-09-18 23:00:00,23,3,0,13,1977,20,0.0102,2927,1415,544
2025-09-18 23:00:00,23,3,0,14,6002,7,0.0012,20954,4441,1387
2025-09-19 00:00:00,0,4,0,1,3467,58,0.017,12500,2955,1808
2025-09-19 00:00:00,0,4,0,2,3385,36,0.0107,4993,2369,1272
2025-09-19 00:00:00,0,4,0,3,6055,21,0.0035,24000,5580,2304
2025-09-19 00:00:00,0,4,0,4,3413,57,0.0167,12287,2864,1752
2025-09-19 00:00:00,0,4,0,5,3483,38,0.011,5149,2438,1346
2025-09-19 00:00:00,0,4,0,6,5196,15,0.003,20331,4109,1748
2025-09-19 00:00:00,0,4,0,7,4615,21,0.0048,18823,4081,1539
2025-09-19 00:00:00,0,4,0,8,3046,45,0.0149,10859,2281,1395
2025-09-19 00:00:00,0,4,0,9,3908,48,0.0124,5834,2946,1695
2025-09-19 00:00:00,0,4,0,10,5554,17,0.0032,21849,4695,1938
2025-09-19 00:00:00,0,4,0,11,3077,46,0.0151,10979,2328,1423
2025-09-19 00:00:00,0,4,0,13,5521,17,0.0032,21709,4639,1916
2025-09-19 00:00:00,0,4,0,14,4137,17,0.0043,16714,3280,1237
2025-09-19 01:00:00,1,4,0,1,7386,119,0.0162,8864,6067,3308
2025-09-19 01:00:00,1,4,0,2,5962,96,0.0162,8601,4228,1529
2025-09-19 01:00:00,1,4,0,3,8494,126,0.0149,33252,6838,2355
2025-09-19 01:00:00,1,4,0,4,7272,115,0.0159,8715,5880,3207
2025-09-19 01:00:00,1,4,0,5,6134,102,0.0167,8869,4476,1619
2025-09-19 01:00:00,1,4,0,6,7289,93,0.0128,28168,5102,1867
2025-09-19 01:00:00,1,4,0,7,7528,56,0.0075,25918,6644,2817
2025-09-19 01:00:00,1,4,0,8,6490,92,0.0142,7702,4684,2556
2025-09-19 01:00:00,1,4,0,9,6883,128,0.0187,10050,5636,2038
2025-09-19 01:00:00,1,4,0,10,7792,106,0.0137,30275,5754,1996
2025-09-19 01:00:00,1,4,0,11,6557,94,0.0143,7788,4781,2607
2025-09-19 01:00:00,1,4,0,13,7746,105,0.0136,30082,5686,1984
2025-09-19 01:00:00,1,4,0,14,6750,45,0.0068,23021,5341,2265
2025-09-19 02:00:00,2,4,0,1,2086,4,0.0021,9420,1787,876
2025-09-19 02:00:00,2,4,0,2,5209,73,0.0142,16112,3946,1423
2025-09-19 02:00:00,2,4,0,3,3905,53,0.0138,4780,3465,1407
2025-09-19 02:00:00,2,4,0,4,2054,4,0.0021,9262,1732,850
2025-09-19 02:00:00,2,4,0,5,5360,78,0.0146,16617,4178,1507
2025-09-19 02:00:00,2,4,0,6,3351,39,0.0119,4049,2551,1087
2025-09-19 02:00:00,2,4,0,7,2311,6,0.0028,3188,1779,1096
2025-09-19 02:00:00,2,4,0,8,1834,3,0.0019,8190,1380,677
2025-09-19 02:00:00,2,4,0,9,6014,98,0.0164,18829,5260,1897
2025-09-19 02:00:00,2,4,0,10,3583,45,0.0127,4353,2917,1184
2025-09-19 02:00:00,2,4,0,11,1853,3,0.0019,8282,1409,691
2025-09-19 02:00:00,2,4,0,13,3562,44,0.0126,4326,2883,1170
2025-09-19 02:00:00,2,4,0,14,2072,5,0.0025,2831,1450,881
2025-09-19 03:00:00,3,4,0,1,6507,128,0.0197,18027,5056,3057
2025-09-19 03:00:00,3,4,0,2,1198,14,0.0124,2886,907,434
2025-09-19 03:00:00,3,4,0,3,3889,20,0.0052,16578,3432,1698
2025-09-19 03:00:00,3,4,0,4,6407,124,0.0194,17725,4902,2964
2025-09-19 03:00:00,3,4,0,5,1233,15,0.0128,2977,960,459
2025-09-19 03:00:00,3,4,0,6,3337,14,0.0045,14041,2527,1297
2025-09-19 03:00:00,3,4,0,7,6586,58,0.0089,13914,5230,2138
2025-09-19 03:00:00,3,4,0,8,5719,99,0.0173,15667,4003,2361
2025-09-19 03:00:00,3,4,0,9,1383,19,0.0143,3372,1208,578
2025-09-19 03:00:00,3,4,0,10,3568,17,0.0048,15096,2889,1429
2025-09-19 03:00:00,3,4,0,11,5779,101,0.0175,15845,4045,2411
2025-09-19 03:00:00,3,4,0,13,3547,16,0.0048,14999,2855,1412
2025-09-19 03:00:00,3,4,0,14,5907,47,0.008,12362,4207,1720
2025-09-19 04:00:00,4,4,0,1,1411,24,0.0177,2954,1194,695
2025-09-19 04:00:00,4,4,0,2,5776,18,0.0032,9136,4412,2750
2025-09-19 04:00:00,4,4,0,3,9499,77,0.0082,15150,8054,2358
2025-09-19 04:00:00,4,4,0,4,1389,24,0.0174,2903,1157,674
2025-09-19 04:00:00,4,4,0,5,5945,19,0.0033,9425,4674,2913
2025-09-19 04:00:00,4,4,0,6,8151,57,0.007,12832,5930,1737
2025-09-19 04:00:00,4,4,0,7,2598,24,0.0094,5010,2107,1060
2025-09-19 04:00:00,4,4,0,8,1240,19,0.0156,2567,922,537
2025-09-19 04:00:00,4,4,0,9,6669,24,0.0037,10677,5882,3666
2025-09-19 04:00:00,4,4,0,10,8718,65,0.0075,13801,6784,1986
2025-09-19 04:00:00,4,4,0,11,1253,19,0.0157,2596,941,548
2025-09-19 04:00:00,4,4,0,13,8666,64,0.0074,13711,6703,1963
2025-09-19 04:00:00,4,4,0,14,2331,19,0.0085,4453,1696,853
2025-09-19 05:00:00,5,4,0,1,3762,46,0.0124,11210,2921,1474
2025-09-19 05:00:00,5,4,0,2,4652,56,0.0122,12585,3256,1185
2025-09-19 05:00:00,5,4,0,3,3181,25,0.0079,10240,2943,1593
2025-09-19 05:00:00,5,4,0,4,3705,45,0.0122,11024,2834,1429
2025-09-19 05:00:00,5,4,0,5,4788,60,0.0126,12983,3439,1219
2025-09-19 05:00:00,5,4,0,6,2730,18,0.0068,8674,2167,1202
2025-09-19 05:00:00,5,4,0,7,1611,25,0.0161,5171,1292,636
2025-09-19 05:00:00,5,4,0,8,3308,36,0.0109,9747,2315,1140
2025-09-19 05:00:00,5,4,0,9,5371,75,0.0141,14707,4327,1534
2025-09-19 05:00:00,5,4,0,10,2920,21,0.0073,9329,2480,1343
2025-09-19 05:00:00,5,4,0,11,3343,36,0.011,9859,2340,1163
2025-09-19 05:00:00,5,4,0,13,2903,21,0.0072,9270,2451,1327
2025-09-19 05:00:00,5,4,0,14,1446,20,0.0144,4598,1041,512
2025-09-19 06:00:00,6,4,0,1,2028,3,0.002,4003,1912,905
2025-09-19 06:00:00,6,4,0,2,7237,84,0.0117,19470,5369,1361
2025-09-19 06:00:00,6,4,0,3,5109,11,0.0022,12755,4163,1927
2025-09-19 06:00:00,6,4,0,4,1997,3,0.0019,3936,1855,878
2025-09-19 06:00:00,6,4,0,5,7450,89,0.0121,20089,5689,1442
2025-09-19 06:00:00,6,4,0,6,4384,8,0.0019,10803,3068,1418
2025-09-19 06:00:00,6,4,0,7,2201,19,0.0089,6174,1749,850
2025-09-19 06:00:00,6,4,0,8,1784,3,0.0017,3482,1480,700
2025-09-19 06:00:00,6,4,0,9,8357,113,0.0135,22758,7158,1815
2025-09-19 06:00:00,6,4,0,10,4690,9,0.002,11621,3508,1624
2025-09-19 06:00:00,6,4,0,11,1802,3,0.0017,3520,1510,715
2025-09-19 06:00:00,6,4,0,13,4663,9,0.002,11548,3467,1605
2025-09-19 06:00:00,6,4,0,14,1975,15,0.008,5488,1408,684
2025-09-19 07:00:00,7,4,0,1,1146,8,0.0078,3664,998,481
2025-09-19 07:00:00,7,4,0,2,3014,13,0.0044,5999,2304,1241
2025-09-19 07:00:00,7,4,0,3,5789,101,0.0175,9730,4947,1766
2025-09-19 07:00:00,7,4,0,4,1129,8,0.0077,3605,969,467
2025-09-19 07:00:00,7,4,0,5,3102,14,0.0046,6189,2441,1294
2025-09-19 07:00:00,7,4,0,6,4968,74,0.015,8242,3643,1322
2025-09-19 07:00:00,7,4,0,7,1228,12,0.0101,5524,971,654
2025-09-19 07:00:00,7,4,0,8,1008,6,0.0069,3187,772,372
2025-09-19 07:00:00,7,4,0,9,3480,17,0.0051,7012,3072,1628
2025-09-19 07:00:00,7,4,0,10,5315,85,0.0161,8866,4171,1489
2025-09-19 07:00:00,7,4,0,11,1019,7,0.007,3225,789,380
2025-09-19 07:00:00,7,4,0,13,5284,84,0.016,8810,4122,1471
2025-09-19 07:00:00,7,4,0,14,1102,10,0.0091,4910,782,527
2025-09-19 08:00:00,8,4,0,1,2123,21,0.0103,6554,1730,741
2025-09-19 08:00:00,8,4,0,2,1027,11,0.0111,3680,740,278
2025-09-19 08:00:00,8,4,0,3,2191,16,0.0077,9851,1754,684
2025-09-19 08:00:00,8,4,0,4,2091,21,0.0101,6446,1679,719
2025-09-19 08:00:00,8,4,0,5,1058,12,0.0115,3800,785,294
2025-09-19 08:00:00,8,4,0,6,1880,12,0.0066,8343,1316,504
2025-09-19 08:00:00,8,4,0,7,7914,164,0.0208,28397,6899,2596
2025-09-19 08:00:00,8,4,0,8,1868,16,0.009,5702,1340,574
2025-09-19 08:00:00,8,4,0,9,1186,15,0.0129,4302,987,370
2025-09-19 08:00:00,8,4,0,10,2012,14,0.007,8978,1479,576
2025-09-19 08:00:00,8,4,0,11,1888,17,0.0091,5769,1368,586
2025-09-19 08:00:00,8,4,0,13,2000,14,0.007,8920,1462,570
2025-09-19 08:00:00,8,4,0,14,7105,132,0.0187,25254,5561,2092
2025-09-19 09:00:00,9,4,1,1,10425,81,0.0078,45176,9746,3989
2025-09-19 09:00:00,9,4,1,2,2763,16,0.006,9521,2379,624
2025-09-19 09:00:00,9,4,1,3,2457,47,0.0194,4499,2432,1446
2025-09-19 09:00:00,9,4,1,4,10271,79,0.0077,44441,9460,3917
2025-09-19 09:00:00,9,4,1,5,2845,17,0.0062,9830,2522,662
2025-09-19 09:00:00,9,4,1,6,2108,35,0.0166,3804,1893,1087
2025-09-19 09:00:00,9,4,1,7,4942,39,0.0079,8177,4844,2044
2025-09-19 09:00:00,9,4,1,8,9177,63,0.0069,39277,7552,3127
2025-09-19 09:00:00,9,4,1,9,3191,22,0.007,11147,3159,833
2025-09-19 09:00:00,9,4,1,10,2256,40,0.0178,4097,2169,1245
2025-09-19 09:00:00,9,4,1,11,9273,64,0.007,39726,7711,3193
2025-09-19 09:00:00,9,4,1,13,2243,39,0.0177,4071,2143,1230
2025-09-19 09:00:00,9,4,1,14,4438,31,0.0071,7266,3906,1648
2025-09-19 10:00:00,10,4,1,1,3850,37,0.0098,16737,3808,1363
2025-09-19 10:00:00,10,4,1,2,1385,4,0.0031,2741,1134,753
2025-09-19 10:00:00,10,4,1,3,7521,192,0.0256,23765,7445,2534
2025-09-19 10:00:00,10,4,1,4,3794,36,0.0097,16467,3698,1343
2025-09-19 10:00:00,10,4,1,5,1426,4,0.0032,2830,1202,798
2025-09-19 10:00:00,10,4,1,6,6456,141,0.0219,20083,6179,1925
2025-09-19 10:00:00,10,4,1,7,9872,121,0.0123,27971,9773,2770
2025-09-19 10:00:00,10,4,1,8,3390,29,0.0087,14542,2953,1131
2025-09-19 10:00:00,10,4,1,9,1599,5,0.0036,3211,1512,1003
2025-09-19 10:00:00,10,4,1,10,6910,162,0.0235,21640,6840,2206
2025-09-19 10:00:00,10,4,1,11,3425,29,0.0087,14707,3014,1155
2025-09-19 10:00:00,10,4,1,13,6869,160,0.0233,21498,6800,2180
2025-09-19 10:00:00,10,4,1,14,8866,98,0.0111,24839,8579,2282
2025-09-19 11:00:00,11,4,1,1,4238,95,0.0226,14192,4195,2244
2025-09-19 11:00:00,11,4,1,2,4362,58,0.0135,17199,3835,2022
2025-09-19 11:00:00,11,4,1,3,6309,79,0.0126,8371,6245,3426
2025-09-19 11:00:00,11,4,1,4,4176,92,0.0222,13959,4134,2211
2025-09-19 11:00:00,11,4,1,5,4492,62,0.0139,17765,4067,2144
2025-09-19 11:00:00,11,4,1,6,5415,58,0.0108,7065,5360,2651
2025-09-19 11:00:00,11,4,1,7,8223,104,0.0127,24082,8140,3408
2025-09-19 11:00:00,11,4,1,8,3732,74,0.0199,12319,3694,1976
2025-09-19 11:00:00,11,4,1,9,5038,78,0.0155,20180,4987,2467
2025-09-19 11:00:00,11,4,1,10,5797,66,0.0115,7618,5739,3038
2025-09-19 11:00:00,11,4,1,11,3772,75,0.0201,12465,3734,1997
2025-09-19 11:00:00,11,4,1,13,5762,66,0.0115,7567,5704,3002
2025-09-19 11:00:00,11,4,1,14,7386,84,0.0114,21370,7312,3062
2025-09-19 12:00:00,12,4,1,1,7087,31,0.0044,12766,7016,2592
2025-09-19 12:00:00,12,4,1,2,7823,84,0.0108,10301,7744,4590
2025-09-19 12:00:00,12,4,1,3,3784,48,0.0129,7873,3746,2073
2025-09-19 12:00:00,12,4,1,4,6985,30,0.0043,12559,6915,2555
2025-09-19 12:00:00,12,4,1,5,8056,89,0.0112,10642,7975,4838
2025-09-19 12:00:00,12,4,1,6,3248,35,0.011,6638,3181,1779
2025-09-19 12:00:00,12,4,1,7,7417,155,0.021,25660,7342,3036
2025-09-19 12:00:00,12,4,1,8,6243,24,0.0039,11076,6180,2283
2025-09-19 12:00:00,12,4,1,9,9034,113,0.0125,12096,8943,5425
2025-09-19 12:00:00,12,4,1,10,3478,41,0.0118,7163,3443,1905
2025-09-19 12:00:00,12,4,1,11,6309,24,0.0039,11207,6245,2307
2025-09-19 12:00:00,12,4,1,13,3457,40,0.0117,7115,3422,1894
2025-09-19 12:00:00,12,4,1,14,6664,125,0.0188,22760,6597,2728
2025-09-19 13:00:00,13,4,1,1,3043,27,0.009,8728,3012,1065
2025-09-19 13:00:00,13,4,1,2,11762,157,0.0134,25772,11644,3931
2025-09-19 13:00:00,13,4,1,3,5053,133,0.0264,22708,5002,1334
2025-09-19 13:00:00,13,4,1,4,3000,26,0.0089,8589,2970,1050
2025-09-19 13:00:00,13,4,1,5,12114,167,0.0138,26631,11992,4048
2025-09-19 13:00:00,13,4,1,6,4338,98,0.0227,19141,4294,1145
2025-09-19 13:00:00,13,4,1,7,10317,328,0.0319,42707,10213,3760
2025-09-19 13:00:00,13,4,1,8,2682,21,0.008,7574,2655,939
2025-09-19 13:00:00,13,4,1,9,13583,210,0.0155,30276,13447,4539
2025-09-19 13:00:00,13,4,1,10,4645,112,0.0243,20659,4598,1226
2025-09-19 13:00:00,13,4,1,11,2710,21,0.0081,7663,2682,948
2025-09-19 13:00:00,13,4,1,13,4617,111,0.0241,20519,4570,1219
2025-09-19 13:00:00,13,4,1,14,9271,265,0.0286,37876,9178,3379
2025-09-19 14:00:00,14,4,1,1,10066,70,0.007,21680,9965,6606
2025-09-19 14:00:00,14,4,1,2,9784,119,0.0123,43806,9686,4495
2025-09-19 14:00:00,14,4,1,3,2100,29,0.0138,3188,2079,1078
2025-09-19 14:00:00,14,4,1,4,9922,68,0.0069,21331,9822,6511
2025-09-19 14:00:00,14,4,1,5,10077,127,0.0126,45266,9976,4629
2025-09-19 14:00:00,14,4,1,6,1803,21,0.0119,2689,1784,925
2025-09-19 14:00:00,14,4,1,7,9879,153,0.0156,44214,9780,4187
2025-09-19 14:00:00,14,4,1,8,8872,54,0.0062,18820,8783,5822
2025-09-19 14:00:00,14,4,1,9,11298,159,0.0142,51441,11185,5190
2025-09-19 14:00:00,14,4,1,10,1931,24,0.0127,2902,1911,991
2025-09-19 14:00:00,14,4,1,11,8966,56,0.0063,19042,8876,5884
2025-09-19 14:00:00,14,4,1,13,1919,24,0.0127,2882,1899,985
2025-09-19 14:00:00,14,4,1,14,8879,124,0.014,39232,8790,3763
2025-09-19 15:00:00,15,4,1,1,10707,61,0.0058,31063,10599,4499
2025-09-19 15:00:00,15,4,1,2,2100,42,0.0201,4728,1950,816
2025-09-19 15:00:00,15,4,1,3,3909,20,0.0053,9427,3869,1493
2025-09-19 15:00:00,15,4,1,4,10555,60,0.0057,30569,10449,4436
2025-09-19 15:00:00,15,4,1,5,2163,44,0.0207,4885,2069,866
2025-09-19 15:00:00,15,4,1,6,3356,15,0.0045,7957,3322,1170
2025-09-19 15:00:00,15,4,1,7,12398,79,0.0064,44405,12274,8104
2025-09-19 15:00:00,15,4,1,8,9439,48,0.0051,26994,8920,3967
2025-09-19 15:00:00,15,4,1,9,2425,56,0.0232,5547,2400,1058
2025-09-19 15:00:00,15,4,1,10,3595,17,0.0049,8587,3559,1342
2025-09-19 15:00:00,15,4,1,11,9538,49,0.0052,27308,9109,4008
2025-09-19 15:00:00,15,4,1,13,3573,17,0.0048,8529,3537,1326
2025-09-19 15:00:00,15,4,1,14,11146,64,0.0058,39440,11034,7285
2025-09-19 16:00:00,16,4,1,1,6058,122,0.0202,19071,5901,2824
2025-09-19 16:00:00,16,4,1,2,8752,113,0.013,32001,7899,2099
2025-09-19 16:00:00,16,4,1,3,7138,70,0.0099,24143,6799,3616
2025-09-19 16:00:00,16,4,1,4,5972,118,0.0199,18771,5736,2769
2025-09-19 16:00:00,16,4,1,5,9016,120,0.0134,33061,8383,2227
2025-09-19 16:00:00,16,4,1,6,6129,52,0.0085,20407,5013,2666
2025-09-19 16:00:00,16,4,1,7,9629,244,0.0254,35931,9532,4812
2025-09-19 16:00:00,16,4,1,8,5342,95,0.0178,16595,4589,2215
2025-09-19 16:00:00,16,4,1,9,10107,151,0.015,37504,10005,2799
2025-09-19 16:00:00,16,4,1,10,6565,59,0.0091,22009,5751,3059
2025-09-19 16:00:00,16,4,1,11,5398,97,0.018,16787,4686,2262
2025-09-19 16:00:00,16,4,1,13,6525,59,0.0091,21861,5682,3022
2025-09-19 16:00:00,16,4,1,14,8658,198,0.0229,31947,8156,4116
2025-09-19 17:00:00,17,4,1,1,10448,160,0.0154,25576,9796,4694
2025-09-19 17:00:00,17,4,1,2,7895,11,0.0015,31460,6916,2851
2025-09-19 17:00:00,17,4,1,3,2229,10,0.0046,8453,2070,571
2025-09-19 17:00:00,17,4,1,4,10302,155,0.0151,25182,9524,4607
2025-09-19 17:00:00,17,4,1,5,8134,12,0.0015,32500,7341,3026
2025-09-19 17:00:00,17,4,1,6,1914,7,0.004,7153,1527,427
2025-09-19 17:00:00,17,4,1,7,8586,178,0.0208,43066,8500,2612
2025-09-19 17:00:00,17,4,1,8,9215,124,0.0135,22281,7621,3686
2025-09-19 17:00:00,17,4,1,9,9118,15,0.0017,36836,9026,3793
2025-09-19 17:00:00,17,4,1,10,2050,8,0.0043,7711,1752,490
2025-09-19 17:00:00,17,4,1,11,9313,127,0.0137,22540,7783,3765
2025-09-19 17:00:00,17,4,1,13,2038,8,0.0043,7661,1731,484
2025-09-19 17:00:00,17,4,1,14,7722,144,0.0187,38330,6925,2116
2025-09-19 18:00:00,18,4,0,1,3809,23,0.0063,9266,3349,1691
2025-09-19 18:00:00,18,4,0,2,7663,76,0.01,36471,5364,2313
2025-09-19 18:00:00,18,4,0,3,2749,24,0.0089,10833,2473,1401
2025-09-19 18:00:00,18,4,0,4,3756,23,0.0062,9125,3256,1644
2025-09-19 18:00:00,18,4,0,5,7895,81,0.0103,37667,5526,2449
2025-09-19 18:00:00,18,4,0,6,2360,18,0.0076,9179,1823,1033
2025-09-19 18:00:00,18,4,0,7,5549,14,0.0026,23228,4782,3164
2025-09-19 18:00:00,18,4,0,8,3360,18,0.0055,8084,2606,1316
2025-09-19 18:00:00,18,4,0,9,8850,102,0.0116,42644,6848,3078
2025-09-19 18:00:00,18,4,0,10,2529,20,0.0082,9893,2093,1186
2025-09-19 18:00:00,18,4,0,11,3396,19,0.0056,8178,2662,1344
2025-09-19 18:00:00,18,4,0,13,2514,20,0.0081,9829,2068,1172
2025-09-19 18:00:00,18,4,0,14,4991,11,0.0023,20698,3869,2560
2025-09-19 19:00:00,19,4,0,1,1896,13,0.0072,6921,1535,766
2025-09-19 19:00:00,19,4,0,2,2561,16,0.0064,11377,1948,954
2025-09-19 19:00:00,19,4,0,3,5480,76,0.0139,22112,4379,1936
2025-09-19 19:00:00,19,4,0,4,1870,13,0.0071,6817,1493,746
2025-09-19 19:00:00,19,4,0,5,2638,17,0.0066,11748,2067,1012
2025-09-19 19:00:00,19,4,0,6,4706,56,0.0119,18741,3294,1443
2025-09-19 19:00:00,19,4,0,7,3179,19,0.0061,12932,2483,986
2025-09-19 19:00:00,19,4,0,8,1673,10,0.0064,6040,1195,597
2025-09-19 19:00:00,19,4,0,9,2957,21,0.0074,13300,2597,1272
2025-09-19 19:00:00,19,4,0,10,5043,64,0.0128,20199,3709,1640
2025-09-19 19:00:00,19,4,0,11,1691,10,0.0064,6110,1221,609
2025-09-19 19:00:00,19,4,0,13,5013,63,0.0127,20068,3665,1620
2025-09-19 19:00:00,19,4,0,14,2860,15,0.0055,11526,2010,798
2025-09-19 20:00:00,20,4,0,1,9355,74,0.0079,44084,7855,2291
2025-09-19 20:00:00,20,4,0,2,7371,81,0.0111,13596,5519,1954
2025-09-19 20:00:00,20,4,0,3,7463,38,0.0052,27966,6497,1600
2025-09-19 20:00:00,20,4,0,4,9226,72,0.0078,43420,7640,2229
2025-09-19 20:00:00,20,4,0,5,7596,87,0.0115,14046,5861,2075
2025-09-19 20:00:00,20,4,0,6,6410,28,0.0044,23706,4793,1190
2025-09-19 20:00:00,20,4,0,7,9399,50,0.0054,28364,8329,2239
2025-09-19 20:00:00,20,4,0,8,8257,57,0.007,38481,6119,1785
2025-09-19 20:00:00,20,4,0,9,8512,109,0.0128,15896,7361,2606
2025-09-19 20:00:00,20,4,0,10,6869,32,0.0047,25550,5504,1355
2025-09-19 20:00:00,20,4,0,11,8345,58,0.0071,38926,6250,1823
2025-09-19 20:00:00,20,4,0,13,6828,32,0.0047,25385,5438,1339
